File,Contains tip,Conf of max conf box,Area of max conf box,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
SR_p2_og_hf_vf_colch_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_8.png,True,0.4043826,438.17865,True,True,nan
SR_p2_og_hf_vf_colch_9.png,True,0.7809571,426.70505,True,True,nan
SR_p2_og_hf_vf_rot90_1.png,True,0.8009462,475.3825,True,True,nan
SR_p2_og_hf_vf_rot90_10.png,True,0.25070617,447.85373,False,False,nan
SR_p2_og_hf_vf_rot90_11.png,True,0.63867486,430.6141,True,True,nan
SR_p2_og_hf_vf_rot90_12.png,True,0.6364495,425.98782,True,True,nan
SR_p2_og_hf_vf_rot90_13.png,True,0.73424256,422.10614,False,False,nan
SR_p2_og_hf_vf_rot90_14.png,True,0.66119987,449.14636,False,False,nan
SR_p2_og_hf_vf_rot90_15.png,True,0.77396697,454.80743,False,False,nan
SR_p2_og_hf_vf_rot90_16.png,True,0.39619648,453.56195,True,True,nan
SR_p2_og_hf_vf_rot90_17.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_18.png,True,0.65079284,419.5751,False,False,nan
SR_p2_og_hf_vf_rot90_19.png,True,0.5970402,448.11862,False,False,nan
SR_p2_og_hf_vf_rot90_2.png,True,0.8009462,475.3825,True,True,nan
SR_p2_og_hf_vf_rot90_20.png,True,0.79922605,456.61087,True,True,nan
SR_p2_og_hf_vf_rot90_21.png,True,0.5089849,455.9837,False,False,nan
SR_p2_og_hf_vf_rot90_22.png,True,0.26333985,479.72784,True,True,nan
SR_p2_og_hf_vf_rot90_23.png,True,0.69902956,456.78964,False,False,nan
SR_p2_og_hf_vf_rot90_24.png,True,0.80618995,463.191,True,True,nan
SR_p2_og_hf_vf_rot90_25.png,True,0.6793648,450.12375,True,True,nan
SR_p2_og_hf_vf_rot90_26.png,True,0.47648856,459.83652,False,False,nan
SR_p2_og_hf_vf_rot90_27.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_28.png,True,0.53342146,451.47446,False,False,nan
SR_p2_og_hf_vf_rot90_29.png,True,0.67395073,439.3344,True,True,nan
SR_p2_og_hf_vf_rot90_30.png,True,0.42378685,443.38635,True,True,nan
SR_p2_og_hf_vf_rot90_31.png,True,0.3876394,454.87637,True,True,nan
SR_p2_og_hf_vf_rot90_32.png,True,0.38029552,447.9708,True,True,nan
SR_p2_og_hf_vf_rot90_33.png,True,0.6575191,459.73816,True,True,nan
SR_p2_og_hf_vf_rot90_34.png,True,0.44784376,462.18222,True,True,nan
SR_p2_og_hf_vf_rot90_35.png,True,0.5987394,452.12933,False,True,nan
SR_p2_og_hf_vf_rot90_36.png,True,0.7291152,452.244,True,True,nan
SR_p2_og_hf_vf_rot90_37.png,True,0.28628927,453.37286,True,True,nan
SR_p2_og_hf_vf_rot90_38.png,True,0.2839425,456.31512,False,False,nan
SR_p2_og_hf_vf_rot90_39.png,True,0.43706697,469.37735,False,False,nan
SR_p2_og_hf_vf_rot90_4.png,True,0.30985242,447.74835,False,False,nan
SR_p2_og_hf_vf_rot90_40.png,True,0.71451175,450.10037,False,False,nan
SR_p2_og_hf_vf_rot90_41.png,True,0.36680752,464.21152,True,True,nan
SR_p2_og_hf_vf_rot90_44.png,True,0.8518339,464.06036,True,True,nan
SR_p2_og_hf_vf_rot90_45.png,True,0.31465086,370.1371,True,True,nan
SR_p2_og_hf_vf_rot90_46.png,True,0.3246454,468.83112,True,True,nan
SR_p2_og_hf_vf_rot90_47.png,True,0.31798422,465.46774,True,True,nan
SR_p2_og_hf_vf_rot90_48.png,True,0.622365,463.81696,True,True,nan
SR_p2_og_hf_vf_rot90_49.png,True,0.4863312,476.9809,True,True,nan
SR_p2_og_hf_vf_rot90_5.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_50.png,True,0.52945656,457.53207,True,True,nan
SR_p2_og_hf_vf_rot90_51.png,True,0.7289268,449.83755,True,True,nan
SR_p2_og_hf_vf_rot90_52.png,True,0.71353084,449.11676,True,True,nan
SR_p2_og_hf_vf_rot90_53.png,True,0.77583677,460.15482,True,True,nan
SR_p2_og_hf_vf_rot90_54.png,True,0.46933025,453.94165,True,True,nan
SR_p2_og_hf_vf_rot90_55.png,True,0.55790484,461.33975,True,True,nan
SR_p2_og_hf_vf_rot90_56.png,True,0.68424654,488.28177,True,True,nan
SR_p2_og_hf_vf_rot90_57.png,True,0.7898742,445.8512,True,True,nan
SR_p2_og_hf_vf_rot90_58.png,True,0.5612667,453.9523,True,True,nan
SR_p2_og_hf_vf_rot90_59.png,True,0.41567025,466.76892,True,True,nan
SR_p2_og_hf_vf_rot90_6.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_60.png,True,0.6810995,446.26425,True,True,nan
SR_p2_og_hf_vf_rot90_61.png,True,0.46138838,443.8236,True,True,nan
SR_p2_og_hf_vf_rot90_62.png,True,0.7831665,425.3398,True,True,nan
SR_p2_og_hf_vf_rot90_63.png,True,0.4271358,450.30966,True,True,nan
SR_p2_og_hf_vf_rot90_64.png,True,0.4713573,464.25775,True,True,nan
SR_p2_og_hf_vf_rot90_65.png,True,0.6943644,454.27066,False,False,nan
SR_p2_og_hf_vf_rot90_66.png,True,0.7631485,429.8768,False,False,nan
SR_p2_og_hf_vf_rot90_67.png,True,0.746551,441.22388,True,True,nan
SR_p2_og_hf_vf_rot90_68.png,True,0.6128773,439.65134,False,False,nan
SR_p2_og_hf_vf_rot90_69.png,True,0.7123144,439.1122,True,True,nan
SR_p2_og_hf_vf_rot90_7.png,True,0.6456164,418.8527,False,False,nan
SR_p2_og_hf_vf_rot90_70.png,True,0.7443851,421.0969,True,True,nan
SR_p2_og_hf_vf_rot90_71.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_72.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_73.png,True,0.58175725,451.1462,False,False,nan
SR_p2_og_hf_vf_rot90_74.png,True,0.41795897,447.62372,True,True,nan
SR_p2_og_hf_vf_rot90_75.png,True,0.62249345,413.0077,True,True,nan
SR_p2_og_hf_vf_rot90_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_8.png,True,0.39960203,460.88416,True,True,nan
SR_p2_og_hf_vf_rot90_9.png,True,0.7844689,431.49878,True,True,nan
SR_p2_og_hf_vf_rot90_colch_1.png,True,0.81206393,465.45248,True,True,nan
SR_p2_og_hf_vf_rot90_colch_10.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_11.png,True,0.7483695,452.15067,True,True,nan
SR_p2_og_hf_vf_rot90_colch_12.png,True,0.58797055,414.318,False,True,nan
SR_p2_og_hf_vf_rot90_colch_13.png,True,0.70437443,439.2273,False,False,nan
SR_p2_og_hf_vf_rot90_colch_14.png,True,0.5864613,457.1796,False,False,nan
SR_p2_og_hf_vf_rot90_colch_15.png,True,0.5188754,444.78424,False,True,nan
SR_p2_og_hf_vf_rot90_colch_16.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_17.png,True,0.46160203,451.7559,True,True,nan
SR_p2_og_hf_vf_rot90_colch_18.png,True,0.43116125,443.58783,True,True,nan
SR_p2_og_hf_vf_rot90_colch_19.png,True,0.5970402,448.11862,False,False,nan
SR_p2_og_hf_vf_rot90_colch_2.png,True,0.8009462,475.3825,True,True,nan
SR_p2_og_hf_vf_rot90_colch_20.png,True,0.47278994,431.88922,False,False,nan
SR_p2_og_hf_vf_rot90_colch_21.png,True,0.67970896,441.49094,True,True,nan
SR_p2_og_hf_vf_rot90_colch_22.png,True,0.44999465,445.07596,False,False,nan
SR_p2_og_hf_vf_rot90_colch_23.png,True,0.62687933,442.06848,False,False,nan
SR_p2_og_hf_vf_rot90_colch_24.png,True,0.46067804,434.57993,False,False,nan
SR_p2_og_hf_vf_rot90_colch_25.png,True,0.620698,439.35205,False,False,nan
SR_p2_og_hf_vf_rot90_colch_26.png,True,0.841847,439.41937,False,False,nan
SR_p2_og_hf_vf_rot90_colch_27.png,True,0.69259346,446.3686,True,True,nan
SR_p2_og_hf_vf_rot90_colch_28.png,True,0.68785506,430.9515,False,False,nan
SR_p2_og_hf_vf_rot90_colch_29.png,True,0.5501082,463.84897,True,True,nan
SR_p2_og_hf_vf_rot90_colch_30.png,True,0.42378685,443.38635,True,True,nan
SR_p2_og_hf_vf_rot90_colch_31.png,True,0.73806787,444.48776,True,True,nan
SR_p2_og_hf_vf_rot90_colch_32.png,True,0.45350328,473.92126,True,True,nan
SR_p2_og_hf_vf_rot90_colch_33.png,True,0.63870853,465.95325,False,True,nan
SR_p2_og_hf_vf_rot90_colch_34.png,True,0.5011184,451.48804,True,True,nan
SR_p2_og_hf_vf_rot90_colch_35.png,True,0.6978824,459.74704,False,False,nan
SR_p2_og_hf_vf_rot90_colch_36.png,True,0.6364659,455.13037,True,True,nan
SR_p2_og_hf_vf_rot90_colch_37.png,True,0.6191576,450.26938,False,False,nan
SR_p2_og_hf_vf_rot90_colch_38.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_39.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_4.png,True,0.26717985,442.42752,False,False,nan
SR_p2_og_hf_vf_rot90_colch_40.png,True,0.7181238,456.8657,False,False,nan
SR_p2_og_hf_vf_rot90_colch_41.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_44.png,True,0.86513567,504.49628,True,True,nan
SR_p2_og_hf_vf_rot90_colch_45.png,True,0.35387856,445.8445,True,True,nan
SR_p2_og_hf_vf_rot90_colch_46.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_47.png,True,0.7743832,459.40298,True,True,nan
SR_p2_og_hf_vf_rot90_colch_48.png,True,0.32676446,453.08862,True,True,nan
SR_p2_og_hf_vf_rot90_colch_49.png,True,0.3781481,469.29083,True,True,nan
SR_p2_og_hf_vf_rot90_colch_5.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_50.png,True,0.5536392,457.42264,True,True,nan
SR_p2_og_hf_vf_rot90_colch_51.png,True,0.72314376,485.2841,True,True,nan
SR_p2_og_hf_vf_rot90_colch_52.png,True,0.6219991,458.9675,True,True,nan
SR_p2_og_hf_vf_rot90_colch_53.png,True,0.6323307,474.74777,True,True,nan
SR_p2_og_hf_vf_rot90_colch_54.png,True,0.7072322,460.6648,True,True,nan
SR_p2_og_hf_vf_rot90_colch_55.png,True,0.50262094,458.63965,True,True,nan
SR_p2_og_hf_vf_rot90_colch_56.png,True,0.71513796,484.74347,True,True,nan
SR_p2_og_hf_vf_rot90_colch_57.png,True,0.6819167,443.5377,True,True,nan
SR_p2_og_hf_vf_rot90_colch_58.png,True,0.5450064,463.75858,False,True,nan
SR_p2_og_hf_vf_rot90_colch_59.png,True,0.43532425,445.51514,True,True,nan
SR_p2_og_hf_vf_rot90_colch_6.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_60.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_61.png,True,0.66471714,458.9868,True,True,nan
SR_p2_og_hf_vf_rot90_colch_62.png,True,0.54591227,439.89774,True,True,nan
SR_p2_og_hf_vf_rot90_colch_63.png,True,0.8755999,453.3892,True,True,nan
SR_p2_og_hf_vf_rot90_colch_64.png,True,0.61313224,428.74152,True,True,nan
SR_p2_og_hf_vf_rot90_colch_65.png,True,0.70231414,455.54028,False,False,nan
SR_p2_og_hf_vf_rot90_colch_66.png,True,0.7194104,429.6248,False,False,nan
SR_p2_og_hf_vf_rot90_colch_67.png,True,0.6557781,448.41147,True,True,nan
SR_p2_og_hf_vf_rot90_colch_68.png,True,0.59119886,432.1977,False,False,nan
SR_p2_og_hf_vf_rot90_colch_69.png,True,0.65400594,432.93756,True,True,nan
SR_p2_og_hf_vf_rot90_colch_7.png,True,0.63712984,450.77182,False,False,nan
SR_p2_og_hf_vf_rot90_colch_70.png,True,0.78242344,432.0474,True,True,nan
SR_p2_og_hf_vf_rot90_colch_71.png,True,0.5131864,424.81757,False,False,nan
SR_p2_og_hf_vf_rot90_colch_72.png,True,0.29792982,422.60107,False,False,nan
SR_p2_og_hf_vf_rot90_colch_73.png,True,0.5792603,453.63156,False,False,nan
SR_p2_og_hf_vf_rot90_colch_74.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_75.png,True,0.7113172,362.88345,True,True,nan
SR_p2_og_hf_vf_rot90_colch_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot90_colch_8.png,True,0.2959728,466.4411,False,False,nan
SR_p2_og_hf_vf_rot90_colch_9.png,True,0.42100927,430.31232,True,True,nan
SR_p2_og_hf_vf_rot_1.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_10.png,True,0.7770506,397.95853,False,True,nan
SR_p2_og_hf_vf_rot_11.png,True,0.5771821,420.2316,True,True,nan
SR_p2_og_hf_vf_rot_12.png,True,0.52905434,439.34128,True,True,nan
SR_p2_og_hf_vf_rot_13.png,True,0.48930714,426.07755,True,True,nan
SR_p2_og_hf_vf_rot_14.png,True,0.42812234,426.8627,False,False,nan
SR_p2_og_hf_vf_rot_15.png,True,0.6506307,425.889,False,False,nan
SR_p2_og_hf_vf_rot_16.png,True,0.47066152,433.27567,True,True,nan
SR_p2_og_hf_vf_rot_17.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_18.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_19.png,True,0.6328421,468.0428,True,True,nan
SR_p2_og_hf_vf_rot_2.png,True,0.6095407,463.0431,True,True,nan
SR_p2_og_hf_vf_rot_20.png,True,0.49141112,372.8453,False,False,nan
SR_p2_og_hf_vf_rot_21.png,True,0.36418456,427.53784,False,False,nan
SR_p2_og_hf_vf_rot_22.png,True,0.7030822,440.0495,True,True,nan
SR_p2_og_hf_vf_rot_23.png,True,0.55773956,455.6945,True,True,nan
SR_p2_og_hf_vf_rot_24.png,True,0.72954404,459.2695,True,True,nan
SR_p2_og_hf_vf_rot_25.png,True,0.40933457,433.5203,True,True,nan
SR_p2_og_hf_vf_rot_26.png,True,0.3259225,273.60135,False,True,nan
SR_p2_og_hf_vf_rot_27.png,True,0.686446,444.49295,True,True,nan
SR_p2_og_hf_vf_rot_28.png,True,0.63387805,425.74765,False,False,nan
SR_p2_og_hf_vf_rot_29.png,True,0.76558465,480.86386,True,True,nan
SR_p2_og_hf_vf_rot_30.png,True,0.71125156,467.35696,True,True,nan
SR_p2_og_hf_vf_rot_31.png,True,0.765226,458.98242,True,True,nan
SR_p2_og_hf_vf_rot_32.png,True,0.7121477,425.59814,True,True,nan
SR_p2_og_hf_vf_rot_33.png,True,0.40003023,457.64523,True,True,nan
SR_p2_og_hf_vf_rot_34.png,True,0.78595585,474.2678,True,True,nan
SR_p2_og_hf_vf_rot_35.png,True,0.5151023,485.1569,True,True,nan
SR_p2_og_hf_vf_rot_36.png,True,0.81029576,435.57095,True,True,nan
SR_p2_og_hf_vf_rot_37.png,True,0.3601226,443.00507,False,False,nan
SR_p2_og_hf_vf_rot_38.png,True,0.2866067,469.16248,True,True,nan
SR_p2_og_hf_vf_rot_39.png,True,0.29006994,421.10022,False,False,nan
SR_p2_og_hf_vf_rot_4.png,True,0.36792496,415.33463,True,True,nan
SR_p2_og_hf_vf_rot_40.png,True,0.51554465,455.10938,True,True,nan
SR_p2_og_hf_vf_rot_41.png,True,0.4685914,473.23965,True,True,nan
SR_p2_og_hf_vf_rot_44.png,True,0.8427822,459.22525,True,True,nan
SR_p2_og_hf_vf_rot_45.png,True,0.6181164,412.26172,True,True,nan
SR_p2_og_hf_vf_rot_46.png,True,0.454613,435.0201,True,True,nan
SR_p2_og_hf_vf_rot_47.png,True,0.63513076,424.79376,False,False,nan
SR_p2_og_hf_vf_rot_48.png,True,0.41947538,428.14694,True,True,nan
SR_p2_og_hf_vf_rot_49.png,True,0.6703773,437.75943,True,True,nan
SR_p2_og_hf_vf_rot_5.png,True,0.5739007,423.36847,True,True,nan
SR_p2_og_hf_vf_rot_50.png,True,0.54525286,470.72382,True,True,nan
SR_p2_og_hf_vf_rot_51.png,True,0.70201164,457.772,True,True,nan
SR_p2_og_hf_vf_rot_52.png,True,0.518899,453.5749,True,True,nan
SR_p2_og_hf_vf_rot_53.png,True,0.7164068,456.64725,True,True,nan
SR_p2_og_hf_vf_rot_54.png,True,0.7492451,456.44904,True,True,nan
SR_p2_og_hf_vf_rot_55.png,True,0.7822565,460.55298,True,True,nan
SR_p2_og_hf_vf_rot_56.png,True,0.5633428,428.21338,True,True,nan
SR_p2_og_hf_vf_rot_57.png,True,0.72222674,447.84232,True,True,nan
SR_p2_og_hf_vf_rot_58.png,True,0.75257146,442.54785,True,True,nan
SR_p2_og_hf_vf_rot_59.png,True,0.66298765,460.30862,True,True,nan
SR_p2_og_hf_vf_rot_6.png,True,0.40333733,472.42645,True,True,nan
SR_p2_og_hf_vf_rot_60.png,True,0.7088619,454.01926,True,True,nan
SR_p2_og_hf_vf_rot_61.png,True,0.6174937,440.48813,True,True,nan
SR_p2_og_hf_vf_rot_62.png,True,0.35280442,450.8499,True,True,nan
SR_p2_og_hf_vf_rot_63.png,True,0.43333173,439.02536,True,True,nan
SR_p2_og_hf_vf_rot_64.png,True,0.5122184,399.30252,True,True,nan
SR_p2_og_hf_vf_rot_65.png,True,0.47049353,441.2535,True,True,nan
SR_p2_og_hf_vf_rot_66.png,True,0.7754489,469.55743,True,True,nan
SR_p2_og_hf_vf_rot_67.png,True,0.60048074,446.5499,True,True,nan
SR_p2_og_hf_vf_rot_68.png,True,0.48692334,446.0647,False,False,nan
SR_p2_og_hf_vf_rot_69.png,True,0.8439371,431.64282,False,False,nan
SR_p2_og_hf_vf_rot_7.png,True,0.6953199,475.18262,True,True,nan
SR_p2_og_hf_vf_rot_70.png,True,0.59192896,468.08606,True,True,nan
SR_p2_og_hf_vf_rot_71.png,True,0.51887286,420.2865,True,True,nan
SR_p2_og_hf_vf_rot_72.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_73.png,True,0.53181446,481.84732,True,True,nan
SR_p2_og_hf_vf_rot_74.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_75.png,True,0.57290107,449.17517,True,True,nan
SR_p2_og_hf_vf_rot_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_8.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_9.png,True,0.2987007,408.39355,True,True,nan
SR_p2_og_hf_vf_rot_colch_1.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_10.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_11.png,True,0.6783475,422.8869,True,True,nan
SR_p2_og_hf_vf_rot_colch_12.png,True,0.52333087,423.4399,False,False,nan
SR_p2_og_hf_vf_rot_colch_13.png,True,0.3856886,450.77823,True,True,nan
SR_p2_og_hf_vf_rot_colch_14.png,True,0.69024837,418.61285,True,True,nan
SR_p2_og_hf_vf_rot_colch_15.png,True,0.42106864,444.57523,False,False,nan
SR_p2_og_hf_vf_rot_colch_16.png,True,0.47066152,433.27567,True,True,nan
SR_p2_og_hf_vf_rot_colch_17.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_18.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_19.png,True,0.4873293,469.75418,False,True,nan
SR_p2_og_hf_vf_rot_colch_2.png,True,0.71560705,504.00452,True,True,nan
SR_p2_og_hf_vf_rot_colch_20.png,True,0.49740702,372.53995,False,False,nan
SR_p2_og_hf_vf_rot_colch_21.png,True,0.26307803,434.04514,False,False,nan
SR_p2_og_hf_vf_rot_colch_22.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_23.png,True,0.4482489,457.37225,True,True,nan
SR_p2_og_hf_vf_rot_colch_24.png,True,0.62165916,439.1213,True,True,nan
SR_p2_og_hf_vf_rot_colch_25.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_26.png,True,0.42092222,442.38177,True,True,nan
SR_p2_og_hf_vf_rot_colch_27.png,True,0.4124779,448.78018,True,True,nan
SR_p2_og_hf_vf_rot_colch_28.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_29.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_30.png,True,0.5474156,446.58652,True,True,nan
SR_p2_og_hf_vf_rot_colch_31.png,True,0.68363756,455.78116,True,True,nan
SR_p2_og_hf_vf_rot_colch_32.png,True,0.57545847,424.82095,True,True,nan
SR_p2_og_hf_vf_rot_colch_33.png,True,0.41433558,474.3556,True,True,nan
SR_p2_og_hf_vf_rot_colch_34.png,True,0.7478417,479.02106,True,True,nan
SR_p2_og_hf_vf_rot_colch_35.png,True,0.33326012,453.6176,True,True,nan
SR_p2_og_hf_vf_rot_colch_36.png,True,0.81188935,431.4356,True,True,nan
SR_p2_og_hf_vf_rot_colch_37.png,True,0.45508152,438.02277,False,False,nan
SR_p2_og_hf_vf_rot_colch_38.png,True,0.47904146,454.88702,False,False,nan
SR_p2_og_hf_vf_rot_colch_39.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_4.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_40.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_41.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_44.png,True,0.85110503,454.4836,True,True,nan
SR_p2_og_hf_vf_rot_colch_45.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_46.png,True,0.32871786,420.98853,True,True,nan
SR_p2_og_hf_vf_rot_colch_47.png,True,0.594652,417.12555,False,False,nan
SR_p2_og_hf_vf_rot_colch_48.png,True,0.41947538,428.14694,True,True,nan
SR_p2_og_hf_vf_rot_colch_49.png,True,0.41407815,441.7929,True,True,nan
SR_p2_og_hf_vf_rot_colch_5.png,True,0.5651881,417.76404,True,True,nan
SR_p2_og_hf_vf_rot_colch_50.png,True,0.38194376,475.77673,True,True,nan
SR_p2_og_hf_vf_rot_colch_51.png,True,0.4084227,430.43494,True,True,nan
SR_p2_og_hf_vf_rot_colch_52.png,True,0.6934083,424.837,True,True,nan
SR_p2_og_hf_vf_rot_colch_53.png,True,0.41591683,472.7119,True,True,nan
SR_p2_og_hf_vf_rot_colch_54.png,True,0.71268696,445.752,True,True,nan
SR_p2_og_hf_vf_rot_colch_55.png,True,0.7822565,460.55298,True,True,nan
SR_p2_og_hf_vf_rot_colch_56.png,True,0.5117828,412.01852,True,True,nan
SR_p2_og_hf_vf_rot_colch_57.png,True,0.7325382,453.4224,True,True,nan
SR_p2_og_hf_vf_rot_colch_58.png,True,0.5738484,444.1944,True,True,nan
SR_p2_og_hf_vf_rot_colch_59.png,True,0.6916442,433.3208,True,True,nan
SR_p2_og_hf_vf_rot_colch_6.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_60.png,True,0.2666811,461.7264,True,True,nan
SR_p2_og_hf_vf_rot_colch_61.png,True,0.4535639,448.72717,True,True,nan
SR_p2_og_hf_vf_rot_colch_62.png,True,0.38536277,451.41235,True,True,nan
SR_p2_og_hf_vf_rot_colch_63.png,True,0.55521566,428.28906,True,True,nan
SR_p2_og_hf_vf_rot_colch_64.png,True,0.6569773,421.9772,True,True,nan
SR_p2_og_hf_vf_rot_colch_65.png,True,0.44759256,453.48102,True,True,nan
SR_p2_og_hf_vf_rot_colch_66.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_67.png,True,0.59797615,415.70822,True,True,nan
SR_p2_og_hf_vf_rot_colch_68.png,True,0.48481324,455.24292,True,True,nan
SR_p2_og_hf_vf_rot_colch_69.png,True,0.48332834,422.48703,False,False,nan
SR_p2_og_hf_vf_rot_colch_7.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_70.png,True,0.40448457,469.0442,False,True,nan
SR_p2_og_hf_vf_rot_colch_71.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_72.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_73.png,True,0.28409377,489.60205,True,True,nan
SR_p2_og_hf_vf_rot_colch_74.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_75.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_8.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_rot_colch_9.png,True,0,0,False,False,nan
T3-T6_31.png,False,0,0,nan,nan,False
T3-T6_394.png,False,0,0,nan,nan,False
T3-T6_404.png,False,0,0,nan,nan,False
T3-T6_547.png,False,0,0,nan,nan,False
T3-T6_60.png,False,0,0,nan,nan,False
T3-T6_61.png,False,0,0,nan,nan,False
